COUNTRY,INSTITUTION,INSTITUTION TYPE,INSTITUTION WEBSITE,INSTITUTION WIKIDATA,OPEN ACCESS SCOPE,LICENCE/RIGHTS STATEMENT FOR DIGITAL SURROGATES OF PUBLIC DOMAIN OBJECTS ,CLOSEST EQUIVALENT LICENCE (IF USING NON-STANDARD),RIGHTS POLICY OR TERMS OF USE,"LICENCE/RIGHTS STATEMENT FOR METADATA 
(IF STATED)",GITHUB,API,DATA SOURCE(S),,,,,,,,,,,
Germany,Universitätsbibliothek Kassel – Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel,University,http://www.uni-kassel.de/ub/index.php,https://www.wikidata.org/wiki/Q2496316,All eligible data,CC BY-SA,,http://www.uni-kassel.de/uni/impressum.html,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Germany&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Universit%C3%A4tsbibliothek+Kassel+-+Landesbibliothek+und+Murhardsche+Bibliothek+der+Stadt+Kassel,,,,,,,,,,,
Germany,Universitätsbibliothek Leipzig,University,http://www.ub.uni-leipzig.de,https://www.wikidata.org/wiki/Q872896,Some eligible data,Public Domain Mark,,https://codingdavinci.de/daten/#universitaetsbibliothek-leipzig,CC0,,,https://codingdavinci.de/daten/#universitaetsbibliothek-leipzig,,,,,,,,,,,
Germany,Universitätsbibliothek Stuttgart,University,https://www.ub.uni-stuttgart.de,https://www.wikidata.org/wiki/Q1616201,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#unibib-s,CC0,,,https://codingdavinci.de/daten/#unibib-s,,,,,,,,,,,
Germany,Veikkos-­archiv,Archive,http://www.veikkos-archiv.com,,Some eligible data,Public Domain Mark,,https://codingdavinci.de/daten/#veikkos-archiv,Public Domain,,,https://commons.wikimedia.org/wiki/Category:Images_from_the_Veikkos_Archive,,,,,,,,,,,
Germany,Verwaltungsinformationszentrum des Bezirksamtes Charlottenburg­ - Wilmersdorf von Berlin,Archive,https://www.berlin.de/ba-charlottenburg-wilmersdorf/verwaltung/interne-dienste/verwaltungsinformationszentrum-viz/,,Some eligible data,Public Domain Mark,,https://codingdavinci.de/daten/#viz-charlottenburg,Public Domain,,,https://codingdavinci.de/daten/#viz-charlottenburg,,,,,,,,,,,
Germany,Wegemuseum Wusterhausen,Museum,http://www.wegemuseum.de,https://www.wikidata.org/wiki/Q1714154,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#wegemuseum,CC0,,http://www.museum-digital.de/handbook/?lan=de&q=Ausgabe/APIs,https://www.museum-digital.de/brandenburg/index.php?style=grid&type=4&instnr=59&t=listen&gesusa=201&startwert=24,,,,,,,,,,,
Germany,Weltkulturen Museum,Museum,http://www.weltkulturenmuseum.de,https://www.wikidata.org/wiki/Q1954571,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#weltkultmus,CC0,,,http://136.243.4.67/index.php/s/uxkuJlpGODZinGL,,,,,,,,,,,
Germany,Zentral- und Landesbibliothek Berlin,Library,https://www.zlb.de,https://www.wikidata.org/wiki/Q189928,Some eligible data,CC0,,https://www.zlb.de/en/site-information.html,CC0,,https://api.deutsche-digitale-bibliothek.de/doku/display/ADD/API+der+Deutschen+Digitalen+Bibliothek,https://www.deutsche-digitale-bibliothek.de/about-us/institutions/item/JCERZ3ONPSA57DWMAXXU3U6VLAFIUCUJ,,,,,,,,,,,
Germany,Zentralinstitut für Kunstgeschichte,Other,https://www.zikg.eu,https://www.wikidata.org/wiki/Q190617,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#zki,CC0,,,https://codingdavinci.de/daten/#zki,,,,,,,,,,,
Germany,Zeppelin Museum Friedrichshafen,Museum,http://www.zeppelin-museum.de,https://www.wikidata.org/wiki/Q191427,Some eligible data,CC BY-SA,,https://codingdavinci.de/daten/#zeppelin-museum,CC0,,,https://codingdavinci.de/daten/#zeppelin-museum,,,,,,,,,,,
Germany,Zoologisches Forschungsmuseum Alexander Koenig,Museum,https://www.zfmk.de,https://www.wikidata.org/wiki/Q510343,Some eligible data,CC BY,,https://www.zfmk.de/en/disclaimer,,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BDATA_PROVIDER%5D%5B%5D=Zoological+Research+Museum+Koenig+-+Leibniz+Institute+for+Animal+Biodiversity&f%5BREUSABILITY%5D%5B%5D=open,,,,,,,,,,,
Greece,Αρχείο Καβάφη (Cavafy Archive),Archive,https://cavafy.onassis.org/,,All eligible data,CC BY-SA,,https://cavafy.onassis.org/policy/,,,,https://cavafy.onassis.org/,,,,,,,,,,,
Greece,Δημόσια Κεντρική Βιβλιοθήκη της Βέροιας (Veria Digital Library),Library,https://www.libver.gr,,Some eligible data,Public Domain Mark,,http://medusa.libver.gr/jspui/faq_en.jsp,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BREUSABILITY%5D%5B%5D=open&f%5BREUSABILITY%5D%5B%5D=restricted&per_page=72&q=&view=grid&f%5BCOUNTRY%5D%5B%5D=Greece,,,,,,,,,,,
Greece,"Ψηφιακή Συλλογή ιστορικών Ελληνικών περιοδικών της Βιβλιοθήκης και Κέντρου Πληροφόρησης του Πανεπιστημίου Πατρών (Digital Library of Pleia, University of Patras)",Library,http://pleias.lis.upatras.gr,https://www.wikidata.org/wiki/Q1462246,Some eligible data,CC BY,,http://pleias.lis.upatras.gr/index.php/mpouketo/about/submissions#copyrightNotice,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BREUSABILITY%5D%5B%5D=open&f%5BREUSABILITY%5D%5B%5D=restricted&per_page=72&q=&view=grid&f%5BCOUNTRY%5D%5B%5D=Greece,,,,,,,,,,,
Greece,Ψηφιακό αποθετήριο ιστορικού και πολιτιστικού αρχείου του Στέφανου Κοτσιανού (Digital Archive of Stefanos Kotsianos),Archive,http://kotsianos.evolution-isa.gr,,All eligible data,CC BY-SA,,http://kotsianos.evolution-isa.gr/oroi-xriseis/oroi-xrisis,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BREUSABILITY%5D%5B%5D=open&f%5BREUSABILITY%5D%5B%5D=restricted&per_page=72&q=&view=grid&f%5BCOUNTRY%5D%5B%5D=Greece,,,,,,,,,,,
Hungary,Csorba Győző Könyvtár,Library,http://www.csgyk.hu,,Some eligible data,Public Domain Mark,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=true&_clearfilters=true&fld_compound=&fac_organization=167,,,,,,,,,,,
Hungary,Debreceni Egyetem,University,http://www.lib.unideb.hu,https://www.wikidata.org/wiki/Q903092,Some eligible data,Public Domain Mark,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=true&_clearfilters=true&fld_compound=&fac_organization=32,,,,,,,,,,,
Hungary,Déri Múzeum,Museum,http://www.derimuzeum.hu,https://www.wikidata.org/wiki/Q736465,Some eligible data,CC BY,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=1&_clearfilters=1&fld_compound_target=names&fld_compound=%22D%C3%A9ri%20M%C3%BAzeum%22,,,,,,,,,,,
Hungary,ELTE Egyetemi Könyvtár,Library,https://www.konyvtar.elte.hu,https://www.wikidata.org/wiki/Q772557,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=1&_clearfilters=1&fld_compound_target=names&fld_compound=%22ELTE%20Egyetemi%20K%C3%B6nyvt%C3%A1r%20%C3%A9s%20Lev%C3%A9lt%C3%A1r%22,,,,,,,,,,,
Hungary,Fejér György Városi Könyvtár,Library,http://www.fgyvk.hu,,Some eligible data,Public Domain Mark,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=true&_clearfilters=true&fld_compound=&fac_organization=152,,,,,,,,,,,
Hungary,Fővárosi Szabó Ervin Könyvtár Központi Könyvtár,Library,http://www.fszek.hu,,Some eligible data,Public Domain Mark,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=true&_clearfilters=true&fld_compound=&fac_organization=116,,,,,,,,,,,
Hungary,Hollóházi Porcelánmúzeum,Museum,http://www.hollohazi.hu,,Some eligible data,Public Domain Mark,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=1&_clearfilters=1&fld_compound_target=names&fld_compound=%22Holl%C3%B3h%C3%A1zi%20Porcel%C3%A1n%20Ipart%C3%B6rt%C3%A9neti%20Ki%C3%A1ll%C3%ADt%C3%B3hely%22,,,,,,,,,,,
Hungary,II. Rákóczi Ferenc Megyei Könyvtár,Library,https://www.rfmlib.hu,,Some eligible data,Public Domain Mark,,https://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=1&_clearfilters=1&fld_compound_target=names&fld_compound=%22II.%20R%C3%A1k%C3%B3czi%20Ferenc%20Megyei%20%C3%A9s%20V%C3%A1rosi%20K%C3%B6nyvt%C3%A1r%22,,,,,,,,,,,
Hungary,Kuny Domokos Megyei Múzeum ,Museum,http://kunymuzeum.hu,https://www.wikidata.org/wiki/Q1122060,Some eligible data,CC BY,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=true&_clearfilters=true&fld_compound=&fac_organization=108,,,,,,,,,,,
Hungary,Magyar Ferences Könyvtár és Levéltár,Library,http://mfkl.ferencesek.hu,,Some eligible data,CC BY,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=true&_clearfilters=true&fld_compound=&fac_organization=15,,,,,,,,,,,
Hungary,Rippl-Rónai Múzeum,Museum,http://www.smmi.hu,https://www.wikidata.org/wiki/Q1249303,All eligible data,CC BY,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=true&_clearfilters=true&fld_compound=&fac_organization=136,,,,,,,,,,,
Hungary,Schola Graphidis Művészeti Gyűjtemény Magyarország,University,https://scholagraphidis.omeka.net,https://www.wikidata.org/wiki/Q844153,All eligible data,CC BY-SA,,https://scholagraphidis.omeka.net/about,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Hungary&f%5BREUSABILITY%5D%5B%5D=open&f%5BREUSABILITY%5D%5B%5D=restricted&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Schola+Graphidis+Art+Collection.+Hungarian+University+of+Fine+Arts+-+High+School+of+Visual+Arts%2C+Budapest,,,,,,,,,,,
Hungary,Semmelweis Orvostörténeti Múzeum,Museum,http://www.semmelweis.museum.hu,https://www.wikidata.org/wiki/Q1434400,All eligible data,Public Domain Mark,,http://mandadb.hu/cikk/650469/Jogi_informaciok,CC0,,https://pro.europeana.eu/page/api-rest-console,https://mandadb.hu/tart/kereses?HNDTYPE=SEARCH&name=doc&page=1&_clearfacets=true&_clearfilters=true&fld_compound=&fac_organization=161,,,,,,,,,,,
Iceland,Ljósmyndasafn Reykjavíkur,Museum,http://borgarsogusafn.is,https://www.wikidata.org/wiki/Q16420866,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.flickr.com/commons/usage/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/reykjavikmuseumofphotography,,,,,,,,,,,
International,Biodiversity Heritage Library,Library,https://www.biodiversitylibrary.org,https://www.wikidata.org/wiki/Q172266,Some eligible data,Public Domain Mark,,https://www.biodiversitylibrary.org/browse/contributors,CC0,https://github.com/ropensci/rbhl,,https://www.biodiversitylibrary.org,,,,,,,,,,,
Ireland,Glucksman Library (University of Limerick),University,http://www.ul.ie/library,https://www.wikidata.org/wiki/Q64605256,Some eligible data,No known copyright restrictions,No Known Copyright,http://www2.ul.ie/web/WWW/Services/Library/Digital_Library,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/ul_digital_library,,,,,,,,,,,
Ireland,Hunt Museum,Museum,http://www.huntmuseum.com,https://www.wikidata.org/wiki/Q2659085,All eligible data,Public Domain Mark,,http://www.huntmuseum.com/terms-and-conditions/,CC0,,,http://www.huntmuseum.com/sybil,,,,,,,,,,,
Ireland,National Library of Ireland,Library,http://www.nli.ie,https://www.wikidata.org/wiki/Q1672830,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.nli.ie/en/flickr-commons.aspx,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/nlireland,,,,,,,,,,,
Israel, ספרייה הלאומית (National Library of Israel) ,Library,http://web.nli.org.il,https://www.wikidata.org/wiki/Q188915,Some eligible data,Public Domain Mark,,http://web.nli.org.il/sites/NLI/Hebrew/library/services/copyright-service/Pages/default.aspx,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Israel&f%5BREUSABILITY%5D%5B%5D=open&f%5BREUSABILITY%5D%5B%5D=restricted&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=National+Library+of+Israel,,,,,,,,,,,
Italy,Biblioteca Europea di Informazione e Cultura,Library,http://www.beic.it,https://www.wikidata.org/wiki/Q3639582,All eligible data,CC BY-SA,,http://www.beic.it/it/articoli/copyright,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Italy&f%5BREUSABILITY%5D%5B%5D=open&f%5BREUSABILITY%5D%5B%5D=restricted&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Fondazione+Biblioteca+Europea+di+Informazione+e+Cultura+%28BEIC%29,,,,,,,,,,,
Italy,"Dipartimento di Scienze della Vita, Università degli Studi di Trieste",University,http://dbiodbs.units.it/carso/chiavi_pub00,https://www.wikidata.org/wiki/Q1751060,All eligible data,CC BY-SA,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Italy&f%5BREUSABILITY%5D%5B%5D=open&f%5BREUSABILITY%5D%5B%5D=restricted&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Department+of+Life+Sciences%2C+University+of+Trieste,,,,,,,,,,,
Italy,Dr. Friederich Tessmann Provincial Library,Library,http://www.tessmann.it,https://www.wikidata.org/wiki/Q540410,Some eligible data,Public Domain Mark,,https://www.tessmann.it/en/imprint.html,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?q=DATA_PROVIDER%3A%22Te%C3%9Fmann+Library%22&f%5BREUSABILITY%5D%5B%5D=open,,,,,,,,,,,
Italy,Fondazione Ranieri di Sorbello,Other,http://www.fondazioneranieri.org,,Some eligible data,CC0,,http://www.umbriacultura.it/samira_fe/index.do?page=8,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Italy&f%5BREUSABILITY%5D%5B%5D=open&f%5BREUSABILITY%5D%5B%5D=restricted&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Fondazione+Ranieri+di+Sorbello,,,,,,,,,,,
Italy,"Museo Egizio, Torino",Museum,https://museoegizio.it,https://www.wikidata.org/wiki/Q19877,Some eligible data,CC BY,,http://collezioni.museoegizio.it/eMuseumPlus,,,,https://museoegizio.it,,,,,,,,,,,
Japan,九州国立博物館 (Kyushu National Museum),Museum,http://www.kyuhaku.jp,https://www.wikidata.org/wiki/Q148543,Some eligible data,CC BY,,https://www.kyuhaku.jp/en/site-info.html,CC BY,,https://jpsearch.go.jp/api,https://jpsearch.go.jp/csearch/ndl-K1kNMKGEXqp?from=0,,,,,,,,,,,
Japan,京都国立博物館 (Kyoto National Museum),Museum,http://www.kyohaku.go.jp,https://www.wikidata.org/wiki/Q147286,Some eligible data,CC BY,,https://www.kyohaku.go.jp/eng/policy/index.html,CC BY,,https://jpsearch.go.jp/api,https://jpsearch.go.jp/csearch/ndl-K1kNMKGEXqp?from=0,,,,,,,,,,,
Japan,国立国会図書館 (National Diet Library),Library,http://www.ndl.go.jp,https://www.wikidata.org/wiki/Q477675,All eligible data,Public Domain Mark,,https://jpsearch.go.jp/database/dignl,CC BY,,https://jpsearch.go.jp/api,https://jpsearch.go.jp/csearch/ndl-K1kNMKGEXqp?csid=ndl-K1kNMKGEXqp&from=0&fc-db=dignl,,,,,,,,,,,
Japan,奈良国立博物館 (Nara National Museum),Museum,https://www.narahaku.go.jp,https://www.wikidata.org/wiki/Q147312,Some eligible data,CC BY,,,CC BY,,https://jpsearch.go.jp/api,https://jpsearch.go.jp/csearch/ndl-K1kNMKGEXqp?from=0,,,,,,,,,,,
Japan,東京国立博物館 (Tokyo National Museum),Museum,http://www.tnm.jp,https://www.wikidata.org/wiki/Q653433,Some eligible data,CC BY,,https://www.tnm.jp/modules/r_free_page/index.php?id=1841,CC BY,,https://jpsearch.go.jp/api,https://jpsearch.go.jp/csearch/ndl-K1kNMKGEXqp?from=0,,,,,,,,,,,
Latvia,Latvijas Nacionālā bibliotēka,Library,https://www.lnb.lv,https://www.wikidata.org/wiki/Q1133733,Some eligible data,Public Domain Mark,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Latvia&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=National+Library+of+Latvia,,,,,,,,,,,
Lithuania,Kauno IX forto muziejus,Museum,http://www.9fortomuziejus.lt,,All eligible data,CC BY,,,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Lithuania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Kauno+IX+forto+muziejus+%2F+Kaunas+9th+Fort+Museum,,,,,,,,,,,
Lithuania,Kupiškio etnografijos muziejus,Museum,http://etnografijosmuziejus.lt,https://www.wikidata.org/wiki/Q16457466,All eligible data,CC BY,,https://www.limis.lt/greita-paieska/perziura/-/exhibit/preview/70172840#,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Lithuania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Kupi%C5%A1kio+etnografijos+muziejus+%2F+Kupi%C5%A1kis+Ethnographic+Museum,,,,,,,,,,,
Lithuania,Lietuvos dailės muziejus,Museum,https://www.ldm.lt,https://www.wikidata.org/wiki/Q1865041,Some eligible data,CC BY,,https://www.limis.lt/en/paieska/perziura/-/exhibit/preview/20000001633102?s_id=TLwtYcMQd7dyyMae&s_ind=4&valuable_type=EKSPONATAS#,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Lithuania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Lietuvos+dail%C4%97s+muziejus+%2F+Lithuanian+Art+Museum,,,,,,,,,,,
Lithuania,Lietuvos nacionalinė Martyno Mažvydo biblioteka,Library,https://www.lnb.lt,https://www.wikidata.org/wiki/Q1635759,Some eligible data,CC BY-SA,,https://www.epaveldas.lt/autoriniu-teisiu-politika,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BDATA_PROVIDER%5D%5B%5D=Lietuvos+nacionalin%C4%97+Martyno+Ma%C5%BEvydo+biblioteka+%2F+Martynas+Ma%C5%BEvydas+National+Library+of+Lithuania&f%5BREUSABILITY%5D%5B%5D=open,,,,,,,,,,,
Lithuania,Maironio lietuvių literatūros muziejaus,Museum,http://maironiomuziejus.lt,,Some eligible data,CC BY,,https://www.limis.lt/greita-paieska/perziura/-/exhibit/preview/130000005251013#,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Lithuania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Maironio+lietuvi%C5%B3+literat%C5%ABros+muziejus+%2F+Maironis+Lithuanian+Literature+Museum,,,,,,,,,,,
Lithuania,Rokiškio krašto muziejus,Museum,http://www.muziejusrokiskyje.lt,,All eligible data,CC BY,,https://www.limis.lt/greita-paieska/perziura/-/exhibit/preview/80504532#,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Lithuania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Roki%C5%A1kio+kra%C5%A1to+muziejus,,,,,,,,,,,
Lithuania,"Šiaulių „Aušros"" muziejus",Museum,http://ausrosmuziejus.lt,,Some eligible data,CC BY,,https://www.limis.lt/greita-paieska/perziura/-/exhibit/preview/5151896#,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Lithuania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=%C5%A0iauli%C5%B3+%E2%80%9EAu%C5%A1ros%E2%80%9C+muziejus+%2F+%C5%A0iauliai+Au%C5%A1ros+Museum,,,,,,,,,,,
Lithuania,Žemaičių muziejus „Alka”,Museum,http://www.muziejusalka.lt,,Some eligible data,CC BY,,https://www.limis.lt/greita-paieska/perziura/-/exhibit/preview/66596960#,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=Lithuania&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=%C5%BDemai%C4%8Di%C5%B3+muziejus+%E2%80%9EAlka%E2%80%9C,,,,,,,,,,,
Luxembourg,Bibliothèque nationale de Luxembourg,Library,http://www.bnl.public.lu,https://www.wikidata.org/wiki/Q856651,Some eligible data,Public Domain Mark,,http://www.eluxemburgensia.lu/R?func=file&file_name=copyright#publicdomain,CC0,https://github.com/natliblux,http://data.bnl.lu/apis/,http://data.bnl.lu,,,,,,,,,,,
